period_end,ghi,cloud_opacity,air_temp
2024-05-15T08:00:00+00:00,670,0.1,22
2024-05-15T09:00:00+00:00,747,4.2,23
2024-05-15T10:00:00+00:00,787,3.9,24
2024-05-15T11:00:00+00:00,770,2.5,24
2024-05-15T12:00:00+00:00,669,3.3,25
2024-05-15T13:00:00+00:00,528,0.5,25
2024-05-15T14:00:00+00:00,332,0,25
2024-05-15T15:00:00+00:00,122,0,25
2024-05-15T16:00:00+00:00,3,19,25
2024-05-15T17:00:00+00:00,0,13,25
2024-05-15T18:00:00+00:00,0,7.2,24
2024-05-15T19:00:00+00:00,0,15.7,24
2024-05-15T20:00:00+00:00,0,18.1,23
2024-05-15T21:00:00+00:00,0,22.4,23
2024-05-15T22:00:00+00:00,0,21.4,22
2024-05-15T23:00:00+00:00,0,16.5,22
2024-05-16T00:00:00+00:00,0,18.5,22
2024-05-16T01:00:00+00:00,0,20.9,22
2024-05-16T02:00:00+00:00,0,27.5,21
2024-05-16T03:00:00+00:00,0,26.9,21
2024-05-16T04:00:00+00:00,0,25.5,22
2024-05-16T05:00:00+00:00,86,7.5,21
2024-05-16T06:00:00+00:00,273,6,21
2024-05-16T07:00:00+00:00,478,4.1,21
2024-05-16T08:00:00+00:00,619,5.9,22
2024-05-16T09:00:00+00:00,753,2.3,23
2024-05-16T10:00:00+00:00,810,0.4,24
2024-05-16T11:00:00+00:00,787,0,24
2024-05-16T12:00:00+00:00,693,0,25
2024-05-16T13:00:00+00:00,536,0,25
2024-05-16T14:00:00+00:00,337,0,25
2024-05-16T15:00:00+00:00,125,0.1,25
2024-05-16T16:00:00+00:00,4,7,25
2024-05-16T17:00:00+00:00,0,8,24
2024-05-16T18:00:00+00:00,0,9.9,24
2024-05-16T19:00:00+00:00,0,12.2,23
2024-05-16T20:00:00+00:00,0,12.7,23
2024-05-16T21:00:00+00:00,0,18.6,22
2024-05-16T22:00:00+00:00,0,20.7,22
2024-05-16T23:00:00+00:00,0,14.7,22
2024-05-17T00:00:00+00:00,0,17.9,22
2024-05-17T01:00:00+00:00,0,26.7,22
2024-05-17T02:00:00+00:00,0,25,22
2024-05-17T03:00:00+00:00,0,21,22
2024-05-17T04:00:00+00:00,0,24.1,22
2024-05-17T05:00:00+00:00,84,7.2,22
2024-05-17T06:00:00+00:00,291,0,22
2024-05-17T07:00:00+00:00,491,0,22
2024-05-17T08:00:00+00:00,656,0,22
2024-05-17T09:00:00+00:00,765,0,23
2024-05-17T10:00:00+00:00,806,0,24
2024-05-17T11:00:00+00:00,780,0,24
2024-05-17T12:00:00+00:00,686,0,25
2024-05-17T13:00:00+00:00,530,0,25
2024-05-17T14:00:00+00:00,332,0,25
2024-05-17T15:00:00+00:00,122,0.6,26
2024-05-17T16:00:00+00:00,3,15.7,26
2024-05-17T17:00:00+00:00,0,21,25
2024-05-17T18:00:00+00:00,0,24.7,25
2024-05-17T19:00:00+00:00,0,36,24
2024-05-17T20:00:00+00:00,0,29.9,24
2024-05-17T21:00:00+00:00,0,32.8,23
2024-05-17T22:00:00+00:00,0,29.8,23
2024-05-17T23:00:00+00:00,0,31.7,23
2024-05-18T00:00:00+00:00,0,33.5,22
2024-05-18T01:00:00+00:00,0,28.9,22
2024-05-18T02:00:00+00:00,0,28.4,22
2024-05-18T03:00:00+00:00,0,28.3,22
2024-05-18T04:00:00+00:00,0,26.4,22
2024-05-18T05:00:00+00:00,62,26.3,22
2024-05-18T06:00:00+00:00,252,13,22
2024-05-18T07:00:00+00:00,459,5.4,22
2024-05-18T08:00:00+00:00,647,0,22
2024-05-18T09:00:00+00:00,756,0,23
2024-05-18T10:00:00+00:00,799,0,24
2024-05-18T11:00:00+00:00,773,0,25
2024-05-18T12:00:00+00:00,680,0,25
2024-05-18T13:00:00+00:00,528,0,25
2024-05-18T14:00:00+00:00,334,0,26
2024-05-18T15:00:00+00:00,120,6.9,26
2024-05-18T16:00:00+00:00,3,29.4,26
2024-05-18T17:00:00+00:00,0,56.9,25
2024-05-18T18:00:00+00:00,0,60.3,24
2024-05-18T19:00:00+00:00,0,63.8,24
2024-05-18T20:00:00+00:00,0,52.5,23
2024-05-18T21:00:00+00:00,0,38.1,23
2024-05-18T22:00:00+00:00,0,55.8,23
2024-05-18T23:00:00+00:00,0,61.6,23
2024-05-19T00:00:00+00:00,0,39.8,23
2024-05-19T01:00:00+00:00,0,37.4,22
2024-05-19T02:00:00+00:00,0,37.7,22
2024-05-19T03:00:00+00:00,0,36.4,22
2024-05-19T04:00:00+00:00,0,28.1,22
2024-05-19T05:00:00+00:00,59,28.4,22
2024-05-19T06:00:00+00:00,139,50.4,22
2024-05-19T07:00:00+00:00,334,30.7,22
2024-05-19T08:00:00+00:00,568,11.9,22
2024-05-19T09:00:00+00:00,606,19.6,23
2024-05-19T10:00:00+00:00,672,15.1,24
2024-05-19T11:00:00+00:00,622,19.1,24
2024-05-19T12:00:00+00:00,518,23,25
2024-05-19T13:00:00+00:00,483,6.3,25
2024-05-19T14:00:00+00:00,311,4.9,25
2024-05-19T15:00:00+00:00,81,37.9,25
2024-05-19T16:00:00+00:00,2,40.3,25
2024-05-19T17:00:00+00:00,0,50.2,24
2024-05-19T18:00:00+00:00,0,70.1,24
2024-05-19T19:00:00+00:00,0,67.1,24
2024-05-19T20:00:00+00:00,0,47.5,23
2024-05-19T21:00:00+00:00,0,39.6,22
2024-05-19T22:00:00+00:00,0,51.6,22
2024-05-19T23:00:00+00:00,0,42,22
2024-05-20T00:00:00+00:00,0,43.9,21
2024-05-20T01:00:00+00:00,0,44.4,21
2024-05-20T02:00:00+00:00,0,33.4,21
2024-05-20T03:00:00+00:00,0,28.6,21
2024-05-20T04:00:00+00:00,0,33.6,21
2024-05-20T05:00:00+00:00,78,14.3,21
2024-05-20T06:00:00+00:00,229,18.1,21
2024-05-20T07:00:00+00:00,277,43.2,21
2024-05-20T08:00:00+00:00,468,28.5,22
2024-05-20T09:00:00+00:00,422,43.9,23
2024-05-20T10:00:00+00:00,327,59,23
2024-05-20T11:00:00+00:00,310,59.7,24
2024-05-20T12:00:00+00:00,248,63.4,24
2024-05-20T13:00:00+00:00,168,67.3,24
2024-05-20T14:00:00+00:00,263,19.9,25
2024-05-20T15:00:00+00:00,74,40.8,25
2024-05-20T16:00:00+00:00,2,31.5,24
2024-05-20T17:00:00+00:00,0,52.9,24
2024-05-20T18:00:00+00:00,0,48.3,24
2024-05-20T19:00:00+00:00,0,41,23
2024-05-20T20:00:00+00:00,0,41.7,23
2024-05-20T21:00:00+00:00,0,22.7,22
2024-05-20T22:00:00+00:00,0,27.8,22
2024-05-20T23:00:00+00:00,0,28.3,21
2024-05-21T00:00:00+00:00,0,54,21
2024-05-21T01:00:00+00:00,0,61.3,21
2024-05-21T02:00:00+00:00,0,56.8,21
2024-05-21T03:00:00+00:00,0,45.2,21
2024-05-21T04:00:00+00:00,0,47.6,21
2024-05-21T05:00:00+00:00,48,44.3,21
2024-05-21T06:00:00+00:00,206,27.7,21
2024-05-21T07:00:00+00:00,466,4.3,21
2024-05-21T08:00:00+00:00,646,0,21
2024-05-21T09:00:00+00:00,754,0,22
2024-05-21T10:00:00+00:00,794,0,23
2024-05-21T11:00:00+00:00,748,2.5,24
2024-05-21T12:00:00+00:00,429,36.9,24
2024-05-21T13:00:00+00:00,411,20.4,25
2024-05-21T14:00:00+00:00,220,33.3,25
2024-05-21T15:00:00+00:00,71,38.6,25
2024-05-21T16:00:00+00:00,3,47.4,25
2024-05-21T17:00:00+00:00,0,60.6,24
2024-05-21T18:00:00+00:00,0,60.2,24
2024-05-21T19:00:00+00:00,0,56.8,24
2024-05-21T20:00:00+00:00,0,30.7,23
2024-05-21T21:00:00+00:00,0,33.3,23
2024-05-21T22:00:00+00:00,0,28.4,22
2024-05-21T23:00:00+00:00,0,35.5,22
2024-05-22T00:00:00+00:00,0,30.7,21
2024-05-22T01:00:00+00:00,0,36.1,21
2024-05-22T02:00:00+00:00,0,37.3,21
2024-05-22T03:00:00+00:00,0,34.6,21
2024-05-22T04:00:00+00:00,0,35.4,21
2024-05-22T05:00:00+00:00,78,8.7,21
2024-05-22T06:00:00+00:00,279,0,21
2024-05-22T07:00:00+00:00,476,0,21
2024-05-22T08:00:00+00:00,637,0,22
2024-05-22T09:00:00+00:00,743,0,23
2024-05-22T10:00:00+00:00,786,0,24
2024-05-22T11:00:00+00:00,759,0,25
2024-05-22T12:00:00+00:00,665,0.1,25
2024-05-22T13:00:00+00:00,408,21.4,26
2024-05-22T14:00:00+00:00,114,63.9,26
2024-05-22T15:00:00+00:00,27,73,26
2024-05-22T16:00:00+00:00,2,33.3,25
2024-05-22T17:00:00+00:00,0,40.1,25
2024-05-22T18:00:00+00:00,0,21.5,25
2024-05-22T19:00:00+00:00,0,22.7,25
2024-05-22T20:00:00+00:00,0,27.2,24
2024-05-22T21:00:00+00:00,0,16.3,24
2024-05-22T22:00:00+00:00,0,23.8,23
2024-05-22T23:00:00+00:00,0,29.7,23
2024-05-23T00:00:00+00:00,0,26.7,22
2024-05-23T01:00:00+00:00,0,26.9,22
2024-05-23T02:00:00+00:00,0,26,22
2024-05-23T03:00:00+00:00,0,28.9,22
2024-05-23T04:00:00+00:00,0,25.7,22
2024-05-23T05:00:00+00:00,63,19.8,21
2024-05-23T06:00:00+00:00,195,29.3,22
2024-05-23T07:00:00+00:00,365,20.5,22
2024-05-23T08:00:00+00:00,458,26.3,23
2024-05-23T09:00:00+00:00,663,9.6,23
2024-05-23T10:00:00+00:00,671,13.7,24
2024-05-23T11:00:00+00:00,715,5.2,24
2024-05-23T12:00:00+00:00,559,16,25
2024-05-23T13:00:00+00:00,508,0.8,25
2024-05-23T14:00:00+00:00,320,0,25
2024-05-23T15:00:00+00:00,101,19.1,25
2024-05-23T16:00:00+00:00,2,36.4,25
2024-05-23T17:00:00+00:00,0,41,25
2024-05-23T18:00:00+00:00,0,50.1,24
2024-05-23T19:00:00+00:00,0,47.9,24
2024-05-23T20:00:00+00:00,0,48.5,23
2024-05-23T21:00:00+00:00,0,58.7,23
2024-05-23T22:00:00+00:00,0,59.3,22
2024-05-23T23:00:00+00:00,0,51.1,22
2024-05-24T00:00:00+00:00,0,53.8,22
2024-05-24T01:00:00+00:00,0,35.2,22
2024-05-24T02:00:00+00:00,0,30.3,21
2024-05-24T03:00:00+00:00,0,30.8,21
2024-05-24T04:00:00+00:00,0,27,21
2024-05-24T05:00:00+00:00,77,6,21
2024-05-24T06:00:00+00:00,277,0.3,21
2024-05-24T07:00:00+00:00,476,0,21
2024-05-24T08:00:00+00:00,639,0,22
2024-05-24T09:00:00+00:00,746,0,23
2024-05-24T10:00:00+00:00,789,0,24
2024-05-24T11:00:00+00:00,766,0,24
2024-05-24T12:00:00+00:00,675,0,25
2024-05-24T13:00:00+00:00,524,0,25
2024-05-24T14:00:00+00:00,332,0,25
2024-05-24T15:00:00+00:00,124,0,25
2024-05-24T16:00:00+00:00,4,0,25
2024-05-24T17:00:00+00:00,0,0,25
2024-05-24T18:00:00+00:00,0,0,25
2024-05-24T19:00:00+00:00,0,1.8,24
2024-05-24T20:00:00+00:00,0,3.4,24
2024-05-24T21:00:00+00:00,0,5.7,23
2024-05-24T22:00:00+00:00,0,13.1,22
2024-05-24T23:00:00+00:00,0,17.1,22
2024-05-25T00:00:00+00:00,0,24.5,22
2024-05-25T01:00:00+00:00,0,26.9,21
2024-05-25T02:00:00+00:00,0,23.9,21
2024-05-25T03:00:00+00:00,0,26.4,21
2024-05-25T04:00:00+00:00,0,20.7,21
2024-05-25T05:00:00+00:00,77,5.3,21
2024-05-25T06:00:00+00:00,284,0.5,21
2024-05-25T07:00:00+00:00,487,0,21
2024-05-25T08:00:00+00:00,652,0,22
2024-05-25T09:00:00+00:00,761,0,23
2024-05-25T10:00:00+00:00,807,0,23
2024-05-25T11:00:00+00:00,782,0,24
2024-05-25T12:00:00+00:00,687,0.3,24
2024-05-25T13:00:00+00:00,527,1.6,24
2024-05-25T14:00:00+00:00,323,3.6,25
2024-05-25T15:00:00+00:00,126,0,25
2024-05-25T16:00:00+00:00,3,11.5,24
2024-05-25T17:00:00+00:00,0,5,24
2024-05-25T18:00:00+00:00,0,0.7,24
2024-05-25T19:00:00+00:00,0,0,24
2024-05-25T20:00:00+00:00,0,0.1,23
2024-05-25T21:00:00+00:00,0,1,23
2024-05-25T22:00:00+00:00,0,0.6,22
2024-05-25T23:00:00+00:00,0,1.8,22
2024-05-26T00:00:00+00:00,0,2.4,21
2024-05-26T01:00:00+00:00,0,4.5,21
2024-05-26T02:00:00+00:00,0,6.7,21
2024-05-26T03:00:00+00:00,0,5.3,21
2024-05-26T04:00:00+00:00,0,1,21
2024-05-26T05:00:00+00:00,79,0,21
2024-05-26T06:00:00+00:00,283,0,21
2024-05-26T07:00:00+00:00,483,0,21
2024-05-26T08:00:00+00:00,646,0,21
2024-05-26T09:00:00+00:00,755,0,22
2024-05-26T10:00:00+00:00,795,0.2,23
2024-05-26T11:00:00+00:00,696,10,23
2024-05-26T12:00:00+00:00,586,14.1,24
2024-05-26T13:00:00+00:00,487,6.8,24
2024-05-26T14:00:00+00:00,323,3.2,24
2024-05-26T15:00:00+00:00,122,0.6,24
2024-05-26T16:00:00+00:00,3,0,24
2024-05-26T17:00:00+00:00,0,0,24
2024-05-26T18:00:00+00:00,0,0,24
2024-05-26T19:00:00+00:00,0,0,23
